"category"	"over_represented_pvalue"	"under_represented_pvalue"	"numDEInCat"	"numInCat"	"term"	"ontology"
"GO:0034827"	0.999999999986246	0.871165544528938	0	1	"1,2-dihydroxy-5,6,7,8-tetrahydronaphthalene extradiol dioxygenase activity"	"MF"
"GO:0034832"	0.999999999986246	0.871165544528938	0	1	"geranial dehydrogenase activity"	"MF"
"GO:0034834"	0.999999999986246	0.871165544528938	0	1	"2-mercaptobenzothiazole dioxygenase activity"	"MF"
"GO:0034853"	0.999999999986246	0.871165544528938	0	1	"2,4,4-trimethyl-3-oxopentanoate decarboxylase activity"	"MF"
"GO:0034854"	0.999999999986246	0.871165544528938	0	1	"4,4-dimethyl-3-oxopentanoate decarboxylase activity"	"MF"
"GO:0034879"	0.999999999986246	0.871165544528938	0	1	"2,3,6-trihydroxyisonicotinate decarboxylase activity"	"MF"
"GO:0034895"	0.999999999986246	0.871165544528938	0	1	"pyridine-3,4-diol dioxygenase activity"	"MF"
"GO:0034920"	0.999999999986246	0.871165544528938	0	1	"pyrene dioxygenase activity"	"MF"
"GO:0034922"	0.999999999986246	0.871165544528938	0	1	"4,5-dihydroxypyrene dioxygenase activity"	"MF"
"GO:0034923"	0.999999999986246	0.871165544528938	0	1	"phenanthrene-4,5-dicarboxylate decarboxylase activity"	"MF"
"GO:0034926"	0.999999999986246	0.871165544528938	0	1	"pyrene-4,5-epoxide hydrolase activity"	"MF"
"GO:0034934"	0.999999999986246	0.871165544528938	0	1	"phenanthrene-4-carboxylate dioxygenase activity"	"MF"
"GO:0034935"	0.999999999986246	0.871165544528938	0	1	"tetrachlorobenzene dioxygenase activity"	"MF"
"GO:0034936"	0.999999999986246	0.871165544528938	0	1	"4,6-dichloro-3-methylcatechol 1,2-dioxygenase activity"	"MF"
"GO:0034941"	0.999999999986246	0.871165544528938	0	1	"pyrrole-2-carboxylate decarboxylase activity"	"MF"
"GO:0034947"	0.999999999986246	0.871165544528938	0	1	"terephthalate decarboxylase activity"	"MF"
"GO:0034952"	0.999999999986246	0.871165544528938	0	1	"malonate semialdehyde decarboxylase activity"	"MF"
"GO:0034955"	0.999999999986246	0.871165544528938	0	1	"2,3-dihydroxydiphenyl ether dioxygenase activity"	"MF"
"GO:0034956"	0.999999999986246	0.871165544528938	0	1	"diphenyl ether 1,2-dioxygenase activity"	"MF"
"GO:0034959"	0.999999999986246	0.871165544528938	0	1	"endothelin maturation"	"BP"
"GO:0034964"	0.999999999986246	0.871165544528938	0	1	"box H/ACA snoRNA processing"	"BP"
"GO:0034971"	0.999999999986246	0.871165544528938	0	1	"histone H3-R17 methylation"	"BP"
"GO:0035037"	0.999999999986246	0.871165544528938	0	1	"sperm entry"	"BP"
"GO:0035048"	0.999999999986246	0.871165544528938	0	1	"splicing factor protein import into nucleus"	"BP"
"GO:0035212"	0.999999999986246	0.871165544528938	0	1	"cell competition in a multicellular organism"	"BP"
"GO:0035248"	0.999999999986246	0.871165544528938	0	1	"alpha-1,4-N-acetylgalactosaminyltransferase activity"	"MF"
"GO:0035262"	0.999999999986246	0.871165544528938	0	1	"gonad morphogenesis"	"BP"
"GO:0035281"	0.999999999986246	0.871165544528938	0	1	"pre-miRNA export from nucleus"	"BP"
"GO:0035299"	0.999999999986246	0.871165544528938	0	1	"inositol pentakisphosphate 2-kinase activity"	"MF"
"GO:0035377"	0.999999999986246	0.871165544528938	0	1	"transepithelial water transport"	"BP"
"GO:0035378"	0.999999999986246	0.871165544528938	0	1	"carbon dioxide transmembrane transport"	"BP"
"GO:0035379"	0.999999999986246	0.871165544528938	0	1	"carbon dioxide transmembrane transporter activity"	"MF"
"GO:0035397"	0.999999999986246	0.871165544528938	0	1	"helper T cell enhancement of adaptive immune response"	"BP"
"GO:0035400"	0.999999999986246	0.871165544528938	0	1	"histone tyrosine kinase activity"	"MF"
"GO:0035401"	0.999999999986246	0.871165544528938	0	1	"histone kinase activity (H3-Y41 specific)"	"MF"
"GO:0035406"	0.999999999986246	0.871165544528938	0	1	"histone-tyrosine phosphorylation"	"BP"
"GO:0035409"	0.999999999986246	0.871165544528938	0	1	"histone H3-Y41 phosphorylation"	"BP"
"GO:0035445"	0.999999999986246	0.871165544528938	0	1	"borate transmembrane transport"	"BP"
"GO:0035480"	0.999999999986246	0.871165544528938	0	1	"regulation of Notch signaling pathway involved in heart induction"	"BP"
"GO:0035481"	0.999999999986246	0.871165544528938	0	1	"positive regulation of Notch signaling pathway involved in heart induction"	"BP"
"GO:0035483"	0.999999999986246	0.871165544528938	0	1	"gastric emptying"	"BP"
"GO:0035499"	0.999999999986246	0.871165544528938	0	1	"carnosine biosynthetic process"	"BP"
"GO:0035502"	0.999999999986246	0.871165544528938	0	1	"metanephric part of ureteric bud development"	"BP"
"GO:0035516"	0.999999999986246	0.871165544528938	0	1	"oxidative DNA demethylase activity"	"MF"
"GO:0035538"	0.999999999986246	0.871165544528938	0	1	"carbohydrate response element binding"	"MF"
"GO:0035544"	0.999999999986246	0.871165544528938	0	1	"negative regulation of SNARE complex assembly"	"BP"
"GO:0035546"	0.999999999986246	0.871165544528938	0	1	"interferon-beta secretion"	"BP"
"GO:0035547"	0.999999999986246	0.871165544528938	0	1	"regulation of interferon-beta secretion"	"BP"
"GO:0035549"	0.999999999986246	0.871165544528938	0	1	"positive regulation of interferon-beta secretion"	"BP"
"GO:0035565"	0.999999999986246	0.871165544528938	0	1	"regulation of pronephros size"	"BP"
"GO:0035585"	0.999999999986246	0.871165544528938	0	1	"calcium-mediated signaling using extracellular calcium source"	"BP"
"GO:0035594"	0.999999999986246	0.871165544528938	0	1	"ganglioside binding"	"MF"
"GO:0035602"	0.999999999986246	0.871165544528938	0	1	"fibroblast growth factor receptor signaling pathway involved in negative regulation of apoptotic process in bone marrow"	"BP"
"GO:0035603"	0.999999999986246	0.871165544528938	0	1	"fibroblast growth factor receptor signaling pathway involved in hemopoiesis"	"BP"
"GO:0035604"	0.999999999986246	0.871165544528938	0	1	"fibroblast growth factor receptor signaling pathway involved in positive regulation of cell proliferation in bone marrow"	"BP"
"GO:0035609"	0.999999999986246	0.871165544528938	0	1	"C-terminal protein deglutamylation"	"BP"
"GO:0035611"	0.999999999986246	0.871165544528938	0	1	"protein branching point deglutamylation"	"BP"
"GO:0035623"	0.999999999986246	0.871165544528938	0	1	"renal glucose absorption"	"BP"
"GO:0035633"	0.999999999986246	0.871165544528938	0	1	"maintenance of blood-brain barrier"	"BP"
"GO:0035642"	0.999999999986246	0.871165544528938	0	1	"histone methyltransferase activity (H3-R17 specific)"	"MF"
"GO:0035644"	0.999999999986246	0.871165544528938	0	1	"phosphoanandamide dephosphorylation"	"BP"
"GO:0035663"	0.999999999986246	0.871165544528938	0	1	"Toll-like receptor 2 binding"	"MF"
"GO:0035664"	0.999999999986246	0.871165544528938	0	1	"TIRAP-dependent toll-like receptor signaling pathway"	"BP"
"GO:0035665"	0.999999999986246	0.871165544528938	0	1	"TIRAP-dependent toll-like receptor 4 signaling pathway"	"BP"
"GO:0035712"	0.999999999986246	0.871165544528938	0	1	"T-helper 2 cell activation"	"BP"
"GO:0035723"	0.999999999986246	0.871165544528938	0	1	"interleukin-15-mediated signaling pathway"	"BP"
"GO:0035724"	0.999999999986246	0.871165544528938	0	1	"CD24 biosynthetic process"	"BP"
"GO:0035750"	0.999999999986246	0.871165544528938	0	1	"protein localization to myelin sheath abaxonal region"	"BP"
"GO:0035800"	0.999999999986246	0.871165544528938	0	1	"deubiquitinase activator activity"	"MF"
"GO:0035827"	0.999999999986246	0.871165544528938	0	1	"rubidium ion transmembrane transporter activity"	"MF"
"GO:0035844"	0.999999999986246	0.871165544528938	0	1	"cloaca development"	"BP"
"GO:0035853"	0.999999999986246	0.871165544528938	0	1	"chromosome passenger complex localization to spindle midzone"	"BP"
"GO:0035854"	0.999999999986246	0.871165544528938	0	1	"eosinophil fate commitment"	"BP"
"GO:0035875"	0.999999999986246	0.871165544528938	0	1	"maintenance of meiotic sister chromatid cohesion, centromeric"	"BP"
"GO:0035902"	0.999999999986246	0.871165544528938	0	1	"response to immobilization stress"	"BP"
"GO:0035938"	0.999999999986246	0.871165544528938	0	1	"estradiol secretion"	"BP"
"GO:0035945"	0.999999999986246	0.871165544528938	0	1	"mitochondrial ncRNA surveillance"	"BP"
"GO:0035946"	0.999999999986246	0.871165544528938	0	1	"mitochondrial mRNA surveillance"	"BP"
"GO:0035981"	0.999999999986246	0.871165544528938	0	1	"tongue muscle cell differentiation"	"BP"
"GO:0035983"	0.999999999986246	0.871165544528938	0	1	"response to trichostatin A"	"BP"
"GO:0035984"	0.999999999986246	0.871165544528938	0	1	"cellular response to trichostatin A"	"BP"
"GO:0036022"	0.999999999986246	0.871165544528938	0	1	"limb joint morphogenesis"	"BP"
"GO:0036023"	0.999999999986246	0.871165544528938	0	1	"embryonic skeletal limb joint morphogenesis"	"BP"
"GO:0036034"	0.999999999986246	0.871165544528938	0	1	"mediator complex assembly"	"BP"
"GO:0036058"	0.999999999986246	0.871165544528938	0	1	"filtration diaphragm assembly"	"BP"
"GO:0036060"	0.999999999986246	0.871165544528938	0	1	"slit diaphragm assembly"	"BP"
"GO:0036071"	0.999999999986246	0.871165544528938	0	1	"N-glycan fucosylation"	"BP"
"GO:0036079"	0.999999999986246	0.871165544528938	0	1	"purine nucleotide-sugar transport"	"BP"
"GO:0036105"	0.999999999986246	0.871165544528938	0	1	"peroxisome membrane class-1 targeting sequence binding"	"MF"
"GO:0036111"	0.999999999986246	0.871165544528938	0	1	"very long-chain fatty-acyl-CoA metabolic process"	"BP"
"GO:0036161"	0.999999999986246	0.871165544528938	0	1	"calcitonin secretion"	"BP"
"GO:0036261"	0.999999999986246	0.871165544528938	0	1	"7-methylguanosine cap hypermethylation"	"BP"
"GO:0036276"	0.999999999986246	0.871165544528938	0	1	"response to antidepressant"	"BP"
"GO:0036309"	0.999999999986246	0.871165544528938	0	1	"protein localization to M-band"	"BP"
"GO:0036343"	0.999999999986246	0.871165544528938	0	1	"psychomotor behavior"	"BP"
"GO:0036351"	0.999999999986246	0.871165544528938	0	1	"histone H2A-K13 ubiquitination"	"BP"
"GO:0036352"	0.999999999986246	0.871165544528938	0	1	"histone H2A-K15 ubiquitination"	"BP"
"GO:0036361"	0.999999999986246	0.871165544528938	0	1	"racemase activity, acting on amino acids and derivatives"	"MF"
"GO:0036371"	0.999999999986246	0.871165544528938	0	1	"protein localization to T-tubule"	"BP"
"GO:0036392"	0.999999999986246	0.871165544528938	0	1	"chemokine (C-C motif) ligand 20 production"	"BP"
"GO:0036403"	0.999999999986246	0.871165544528938	0	1	"arachidonate 8(S)-lipoxygenase activity"	"MF"
"GO:0036413"	0.999999999986246	0.871165544528938	0	1	"histone H3-R26 citrullination"	"BP"
"GO:0036414"	0.999999999986246	0.871165544528938	0	1	"histone citrullination"	"BP"
"GO:0036479"	0.999999999986246	0.871165544528938	0	1	"peroxidase inhibitor activity"	"MF"
"GO:0036487"	0.999999999986246	0.871165544528938	0	1	"nitric-oxide synthase inhibitor activity"	"MF"
"GO:0036500"	0.999999999986246	0.871165544528938	0	1	"ATF6-mediated unfolded protein response"	"BP"
"GO:0038016"	0.999999999986246	0.871165544528938	0	1	"insulin receptor internalization"	"BP"
"GO:0038032"	0.999999999986246	0.871165544528938	0	1	"termination of G-protein coupled receptor signaling pathway"	"BP"
"GO:0038052"	0.999999999986246	0.871165544528938	0	1	"RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding"	"MF"
"GO:0038096"	0.999999999986246	0.871165544528938	0	1	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"BP"
"GO:0038098"	0.999999999986246	0.871165544528938	0	1	"sequestering of BMP from receptor via BMP binding"	"BP"
"GO:0038128"	0.999999999986246	0.871165544528938	0	1	"ERBB2 signaling pathway"	"BP"
"GO:0038131"	0.999999999986246	0.871165544528938	0	1	"neuregulin receptor activity"	"MF"
"GO:0038132"	0.999999999986246	0.871165544528938	0	1	"neuregulin binding"	"MF"
"GO:0038167"	0.999999999986246	0.871165544528938	0	1	"epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity"	"BP"
"GO:0038168"	0.999999999986246	0.871165544528938	0	1	"epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade"	"BP"
"GO:0038178"	0.999999999986246	0.871165544528938	0	1	"complement component C5a signaling pathway"	"BP"
"GO:0038203"	0.999999999986246	0.871165544528938	0	1	"TORC2 signaling"	"BP"
"GO:0039007"	0.999999999986246	0.871165544528938	0	1	"pronephric nephron morphogenesis"	"BP"
"GO:0039008"	0.999999999986246	0.871165544528938	0	1	"pronephric nephron tubule morphogenesis"	"BP"
"GO:0039506"	0.999999999986246	0.871165544528938	0	1	"modulation by virus of host molecular function"	"BP"
"GO:0039507"	0.999999999986246	0.871165544528938	0	1	"suppression by virus of host molecular function"	"BP"
"GO:0039519"	0.999999999986246	0.871165544528938	0	1	"modulation by virus of host autophagy"	"BP"
"GO:0039521"	0.999999999986246	0.871165544528938	0	1	"suppression by virus of host autophagy"	"BP"
"GO:0040030"	0.999999999986246	0.871165544528938	0	1	"regulation of molecular function, epigenetic"	"BP"
"GO:0040032"	0.999999999986246	0.871165544528938	0	1	"post-embryonic body morphogenesis"	"BP"
"GO:0042040"	0.999999999986246	0.871165544528938	0	1	"metal incorporation into metallo-molybdopterin complex"	"BP"
"GO:0042083"	0.999999999986246	0.871165544528938	0	1	"5,10-methylenetetrahydrofolate-dependent methyltransferase activity"	"MF"
"GO:0042084"	0.999999999986246	0.871165544528938	0	1	"5-methyltetrahydrofolate-dependent methyltransferase activity"	"MF"
"GO:0042125"	0.999999999986246	0.871165544528938	0	1	"protein galactosylation"	"BP"
"GO:0042222"	0.999999999986246	0.871165544528938	0	1	"interleukin-1 biosynthetic process"	"BP"
"GO:0042223"	0.999999999986246	0.871165544528938	0	1	"interleukin-3 biosynthetic process"	"BP"
"GO:0042253"	0.999999999986246	0.871165544528938	0	1	"granulocyte macrophage colony-stimulating factor biosynthetic process"	"BP"
"GO:0042282"	0.999999999986246	0.871165544528938	0	1	"hydroxymethylglutaryl-CoA reductase activity"	"MF"
"GO:0042322"	0.999999999986246	0.871165544528938	0	1	"negative regulation of circadian sleep/wake cycle, REM sleep"	"BP"
"GO:0042328"	0.999999999986246	0.871165544528938	0	1	"heparan sulfate N-acetylglucosaminyltransferase activity"	"MF"
"GO:0042371"	0.999999999986246	0.871165544528938	0	1	"vitamin K biosynthetic process"	"BP"
"GO:0042443"	0.999999999986246	0.871165544528938	0	1	"phenylethylamine metabolic process"	"BP"
"GO:0042465"	0.999999999986246	0.871165544528938	0	1	"kinesis"	"BP"
"GO:0042466"	0.999999999986246	0.871165544528938	0	1	"chemokinesis"	"BP"
"GO:0042539"	0.999999999986246	0.871165544528938	0	1	"hypotonic salinity response"	"BP"
"GO:0042595"	0.999999999986246	0.871165544528938	0	1	"behavioral response to starvation"	"BP"
"GO:0042631"	0.999999999986246	0.871165544528938	0	1	"cellular response to water deprivation"	"BP"
"GO:0042662"	0.999999999986246	0.871165544528938	0	1	"negative regulation of mesodermal cell fate specification"	"BP"
"GO:0042665"	0.999999999986246	0.871165544528938	0	1	"regulation of ectodermal cell fate specification"	"BP"
"GO:0042666"	0.999999999986246	0.871165544528938	0	1	"negative regulation of ectodermal cell fate specification"	"BP"
"GO:0042710"	0.999999999986246	0.871165544528938	0	1	"biofilm formation"	"BP"
"GO:0042728"	0.999999999986246	0.871165544528938	0	1	"flavin-containing compound catabolic process"	"BP"
"GO:0042843"	0.999999999986246	0.871165544528938	0	1	"D-xylose catabolic process"	"BP"
"GO:0042936"	0.999999999986246	0.871165544528938	0	1	"dipeptide transporter activity"	"MF"
"GO:0042942"	0.999999999986246	0.871165544528938	0	1	"D-serine transport"	"BP"
"GO:0042954"	0.999999999986246	0.871165544528938	0	1	"lipoprotein transporter activity"	"MF"
"GO:0042988"	0.999999999986246	0.871165544528938	0	1	"X11-like protein binding"	"MF"
"GO:0043035"	0.999999999986246	0.871165544528938	0	1	"chromatin insulator sequence binding"	"MF"
"GO:0043049"	0.999999999986246	0.871165544528938	0	1	"otic placode formation"	"BP"
"GO:0043063"	0.999999999986246	0.871165544528938	0	1	"intercellular bridge organization"	"BP"
"GO:0043181"	0.999999999986246	0.871165544528938	0	1	"vacuolar sequestering"	"BP"
"GO:0043273"	0.999999999986246	0.871165544528938	0	1	"CTPase activity"	"MF"
"GO:0043378"	0.999999999986246	0.871165544528938	0	1	"positive regulation of CD8-positive, alpha-beta T cell differentiation"	"BP"
"GO:0043404"	0.999999999986246	0.871165544528938	0	1	"corticotropin-releasing hormone receptor activity"	"MF"
"GO:0043418"	0.999999999986246	0.871165544528938	0	1	"homocysteine catabolic process"	"BP"
"GO:0043538"	0.999999999986246	0.871165544528938	0	1	"regulation of actin phosphorylation"	"BP"
"GO:0043556"	0.999999999986246	0.871165544528938	0	1	"regulation of translation in response to oxidative stress"	"BP"
"GO:0043585"	0.999999999986246	0.871165544528938	0	1	"nose morphogenesis"	"BP"
"GO:0043606"	0.999999999986246	0.871165544528938	0	1	"formamide metabolic process"	"BP"
"GO:0043696"	0.999999999986246	0.871165544528938	0	1	"dedifferentiation"	"BP"
"GO:0043697"	0.999999999986246	0.871165544528938	0	1	"cell dedifferentiation"	"BP"
"GO:0043727"	0.999999999986246	0.871165544528938	0	1	"5-amino-4-imidazole carboxylate lyase activity"	"MF"
"GO:0043728"	0.999999999986246	0.871165544528938	0	1	"2-keto-4-methylthiobutyrate aminotransferase activity"	"MF"
"GO:0043745"	0.999999999986246	0.871165544528938	0	1	"N2-acetyl-L-aminoadipate semialdehyde dehydrogenase activity"	"MF"
"GO:0043796"	0.999999999986246	0.871165544528938	0	1	"glyceraldehyde dehydrogenase (NADP) activity"	"MF"
"GO:0043865"	0.999999999986246	0.871165544528938	0	1	"methionine transmembrane transporter activity"	"MF"
"GO:0043870"	0.999999999986246	0.871165544528938	0	1	"N-acetyl-gamma-aminoadipyl-phosphate reductase activity"	"MF"
"GO:0043878"	0.999999999986246	0.871165544528938	0	1	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity"	"MF"
"GO:0043890"	0.999999999986246	0.871165544528938	0	1	"N-acetylgalactosamine-6-sulfatase activity"	"MF"
"GO:0043990"	0.999999999986246	0.871165544528938	0	1	"histone H2A-S1 phosphorylation"	"BP"
"GO:0043997"	0.999999999986246	0.871165544528938	0	1	"histone acetyltransferase activity (H4-K12 specific)"	"MF"
"GO:0044010"	0.999999999986246	0.871165544528938	0	1	"single-species biofilm formation"	"BP"
"GO:0044104"	0.999999999986246	0.871165544528938	0	1	"2,5-dioxovalerate dehydrogenase (NAD+) activity"	"MF"
"GO:0044328"	0.999999999986246	0.871165544528938	0	1	"canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration"	"BP"
"GO:0044329"	0.999999999986246	0.871165544528938	0	1	"canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion"	"BP"
"GO:0044333"	0.999999999986246	0.871165544528938	0	1	"Wnt signaling pathway involved in digestive tract morphogenesis"	"BP"
"GO:0044335"	0.999999999986246	0.871165544528938	0	1	"canonical Wnt signaling pathway involved in neural crest cell differentiation"	"BP"
"GO:0044343"	0.999999999986246	0.871165544528938	0	1	"canonical Wnt signaling pathway involved in regulation of type B pancreatic cell proliferation"	"BP"
"GO:0044379"	0.999999999986246	0.871165544528938	0	1	"protein localization to actin cortical patch"	"BP"
"GO:0044407"	0.999999999986246	0.871165544528938	0	1	"single-species biofilm formation in or on host organism"	"BP"
"GO:0044501"	0.999999999986246	0.871165544528938	0	1	"modulation of signal transduction in other organism"	"BP"
"GO:0044547"	0.999999999986246	0.871165544528938	0	1	"DNA topoisomerase binding"	"MF"
"GO:0044594"	0.999999999986246	0.871165544528938	0	1	"17-beta-hydroxysteroid dehydrogenase (NAD+) activity"	"MF"
"GO:0044691"	0.999999999986246	0.871165544528938	0	1	"tooth eruption"	"BP"
"GO:0044729"	0.999999999986246	0.871165544528938	0	1	"hemi-methylated DNA-binding"	"MF"
"GO:0044736"	0.999999999986246	0.871165544528938	0	1	"acid-sensing ion channel activity"	"MF"
"GO:0044771"	0.999999999986246	0.871165544528938	0	1	"meiotic cell cycle phase transition"	"BP"
"GO:0044778"	0.999999999986246	0.871165544528938	0	1	"meiotic DNA integrity checkpoint"	"BP"
"GO:0045004"	0.999999999986246	0.871165544528938	0	1	"DNA replication proofreading"	"BP"
"GO:0045031"	0.999999999986246	0.871165544528938	0	1	"ATP-activated adenosine receptor activity"	"MF"
"GO:0045032"	0.999999999986246	0.871165544528938	0	1	"ADP-activated adenosine receptor activity"	"MF"
"GO:0045081"	0.999999999986246	0.871165544528938	0	1	"negative regulation of interleukin-10 biosynthetic process"	"BP"
"GO:0045083"	0.999999999986246	0.871165544528938	0	1	"negative regulation of interleukin-12 biosynthetic process"	"BP"
"GO:0045128"	0.999999999986246	0.871165544528938	0	1	"negative regulation of reciprocal meiotic recombination"	"BP"
"GO:0045130"	0.999999999986246	0.871165544528938	0	1	"keratan sulfotransferase activity"	"MF"
"GO:0045131"	0.999999999986246	0.871165544528938	0	1	"pre-mRNA branch point binding"	"MF"
"GO:0045175"	0.999999999986246	0.871165544528938	0	1	"basal protein localization"	"BP"
"GO:0045183"	0.999999999986246	0.871165544528938	0	1	"translation factor activity, non-nucleic acid binding"	"MF"
"GO:0045219"	0.999999999986246	0.871165544528938	0	1	"regulation of FasL biosynthetic process"	"BP"
"GO:0045221"	0.999999999986246	0.871165544528938	0	1	"negative regulation of FasL biosynthetic process"	"BP"
"GO:0045360"	0.999999999986246	0.871165544528938	0	1	"regulation of interleukin-1 biosynthetic process"	"BP"
"GO:0045362"	0.999999999986246	0.871165544528938	0	1	"positive regulation of interleukin-1 biosynthetic process"	"BP"
"GO:0045399"	0.999999999986246	0.871165544528938	0	1	"regulation of interleukin-3 biosynthetic process"	"BP"
"GO:0045401"	0.999999999986246	0.871165544528938	0	1	"positive regulation of interleukin-3 biosynthetic process"	"BP"
"GO:0045403"	0.999999999986246	0.871165544528938	0	1	"negative regulation of interleukin-4 biosynthetic process"	"BP"
"GO:0045423"	0.999999999986246	0.871165544528938	0	1	"regulation of granulocyte macrophage colony-stimulating factor biosynthetic process"	"BP"
"GO:0045425"	0.999999999986246	0.871165544528938	0	1	"positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process"	"BP"
"GO:0045509"	0.999999999986246	0.871165544528938	0	1	"interleukin-27 receptor activity"	"MF"
"GO:0045575"	0.999999999986246	0.871165544528938	0	1	"basophil activation"	"BP"
"GO:0045659"	0.999999999986246	0.871165544528938	0	1	"negative regulation of neutrophil differentiation"	"BP"
"GO:0045660"	0.999999999986246	0.871165544528938	0	1	"positive regulation of neutrophil differentiation"	"BP"
"GO:0045720"	0.999999999986246	0.871165544528938	0	1	"negative regulation of integrin biosynthetic process"	"BP"
"GO:0045735"	0.999999999986246	0.871165544528938	0	1	"nutrient reservoir activity"	"MF"
"GO:0045763"	0.999999999986246	0.871165544528938	0	1	"negative regulation of cellular amino acid metabolic process"	"BP"
"GO:0045869"	0.999999999986246	0.871165544528938	0	1	"negative regulation of single stranded viral RNA replication via double stranded DNA intermediate"	"BP"
"GO:0045976"	0.999999999986246	0.871165544528938	0	1	"negative regulation of mitotic cell cycle, embryonic"	"BP"
"GO:0046019"	0.999999999986246	0.871165544528938	0	1	"regulation of transcription from RNA polymerase II promoter by pheromones"	"BP"
"GO:0046293"	0.999999999986246	0.871165544528938	0	1	"formaldehyde biosynthetic process"	"BP"
"GO:0046338"	0.999999999986246	0.871165544528938	0	1	"phosphatidylethanolamine catabolic process"	"BP"
"GO:0046351"	0.999999999986246	0.871165544528938	0	1	"disaccharide biosynthetic process"	"BP"
"GO:0046355"	0.999999999986246	0.871165544528938	0	1	"mannan catabolic process"	"BP"
"GO:0046398"	0.999999999986246	0.871165544528938	0	1	"UDP-glucuronate metabolic process"	"BP"
"GO:0046437"	0.999999999986246	0.871165544528938	0	1	"D-amino acid biosynthetic process"	"BP"
"GO:0046534"	0.999999999986246	0.871165544528938	0	1	"positive regulation of photoreceptor cell differentiation"	"BP"
"GO:0046551"	0.999999999986246	0.871165544528938	0	1	"retinal cone cell fate commitment"	"BP"
"GO:0046586"	0.999999999986246	0.871165544528938	0	1	"regulation of calcium-dependent cell-cell adhesion"	"BP"
"GO:0046587"	0.999999999986246	0.871165544528938	0	1	"positive regulation of calcium-dependent cell-cell adhesion"	"BP"
"GO:0046713"	0.999999999986246	0.871165544528938	0	1	"borate transport"	"BP"
"GO:0046715"	0.999999999986246	0.871165544528938	0	1	"borate transmembrane transporter activity"	"MF"
"GO:0046722"	0.999999999986246	0.871165544528938	0	1	"lactic acid secretion"	"BP"
"GO:0046745"	0.999999999986246	0.871165544528938	0	1	"viral capsid secondary envelopment"	"BP"
"GO:0046811"	0.999999999986246	0.871165544528938	0	1	"histone deacetylase inhibitor activity"	"MF"
"GO:0046833"	0.999999999986246	0.871165544528938	0	1	"positive regulation of RNA export from nucleus"	"BP"
"GO:0046901"	0.999999999986246	0.871165544528938	0	1	"tetrahydrofolylpolyglutamate biosynthetic process"	"BP"
"GO:0046952"	0.999999999986246	0.871165544528938	0	1	"ketone body catabolic process"	"BP"
"GO:0046968"	0.999999999986246	0.871165544528938	0	1	"peptide antigen transport"	"BP"
"GO:0046986"	0.999999999986246	0.871165544528938	0	1	"negative regulation of hemoglobin biosynthetic process"	"BP"
"GO:0046996"	0.999999999986246	0.871165544528938	0	1	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with NAD(P)H as one donor, and the other dehydrogenated"	"MF"
"GO:0047074"	0.999999999986246	0.871165544528938	0	1	"4-hydroxycatechol 1,2-dioxygenase activity"	"MF"
"GO:0047105"	0.999999999986246	0.871165544528938	0	1	"4-trimethylammoniobutyraldehyde dehydrogenase activity"	"MF"
"GO:0047115"	0.999999999986246	0.871165544528938	0	1	"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity"	"MF"
"GO:0047138"	0.999999999986246	0.871165544528938	0	1	"aquacobalamin reductase activity"	"MF"
"GO:0047159"	0.999999999986246	0.871165544528938	0	1	"1-alkenylglycerophosphocholine O-acyltransferase activity"	"MF"
"GO:0047191"	0.999999999986246	0.871165544528938	0	1	"1-alkylglycerophosphocholine O-acyltransferase activity"	"MF"
"GO:0047220"	0.999999999986246	0.871165544528938	0	1	"galactosylxylosylprotein 3-beta-galactosyltransferase activity"	"MF"
"GO:0047256"	0.999999999986246	0.871165544528938	0	1	"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity"	"MF"
"GO:0047276"	0.999999999986246	0.871165544528938	0	1	"N-acetyllactosaminide 3-alpha-galactosyltransferase activity"	"MF"
"GO:0047280"	0.999999999986246	0.871165544528938	0	1	"nicotinamide phosphoribosyltransferase activity"	"MF"
"GO:0047291"	0.999999999986246	0.871165544528938	0	1	"lactosylceramide alpha-2,3-sialyltransferase activity"	"MF"
"GO:0047325"	0.999999999986246	0.871165544528938	0	1	"inositol tetrakisphosphate 1-kinase activity"	"MF"
"GO:0047390"	0.999999999986246	0.871165544528938	0	1	"glycerophosphocholine cholinephosphodiesterase activity"	"MF"
"GO:0047391"	0.999999999986246	0.871165544528938	0	1	"alkylglycerophosphoethanolamine phosphodiesterase activity"	"MF"
"GO:0047464"	0.999999999986246	0.871165544528938	0	1	"heparosan-N-sulfate-glucuronate 5-epimerase activity"	"MF"
"GO:0047498"	0.999999999986246	0.871165544528938	0	1	"calcium-dependent phospholipase A2 activity"	"MF"
