"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:2000648",0.469137501068942,0.651527431818378,13,65,"positive regulation of stem cell proliferation","BP"
"GO:0061502",0.469164783073062,0.90516370272317,1,3,"early endosome to recycling endosome transport","BP"
"GO:0008905",0.469248018058768,0.816971987209778,2,8,"mannose-phosphate guanylyltransferase activity","MF"
"GO:0071336",0.469252977863474,0.90512224945417,1,3,"regulation of hair follicle cell proliferation","BP"
"GO:0051937",0.469343831282545,0.668065427928181,10,48,"catecholamine transport","BP"
"GO:0009019",0.469399335102458,0.640890420498759,16,74,"tRNA (guanine-N1-)-methyltransferase activity","MF"
"GO:0042368",0.469626744483602,0.816704124809708,2,8,"vitamin D biosynthetic process","BP"
"GO:0070071",0.46967859599712,0.81666743465974,2,8,"proton-transporting two-sector ATPase complex assembly","BP"
"GO:0097694",0.469973331566302,0.904783217142224,1,3,"establishment of RNA localization to telomere","BP"
"GO:0031826",0.47006523719968,0.904739904052074,1,3,"type 2A serotonin receptor binding","MF"
"GO:0038180",0.470151526361012,0.816332599308204,2,8,"nerve growth factor signaling pathway","BP"
"GO:1902902",0.470158181885899,0.816327884748098,2,8,"negative regulation of autophagosome assembly","BP"
"GO:0034625",0.470217494732295,0.904668119557562,1,3,"fatty acid elongation, monounsaturated fatty acid","BP"
"GO:0070640",0.470237662625033,0.904658608353085,1,3,"vitamin D3 metabolic process","BP"
"GO:0018446",0.470256118259194,0.821075788157621,2,7,"pinocarveol dehydrogenase activity","MF"
"GO:0018447",0.470256118259194,0.821075788157621,2,7,"chloral hydrate dehydrogenase activity","MF"
"GO:0018448",0.470256118259194,0.821075788157621,2,7,"hydroxymethylmethylsilanediol oxidase activity","MF"
"GO:0018449",0.470256118259194,0.821075788157621,2,7,"1-phenylethanol dehydrogenase activity","MF"
"GO:0018450",0.470256118259194,0.821075788157621,2,7,"myrtenol dehydrogenase activity","MF"
"GO:0034522",0.470256118259194,0.821075788157621,2,7,"cis-1,2-dihydroxy-1,2-dihydro-8-carboxynaphthalene dehydrogenase activity","MF"
"GO:0034582",0.470256118259194,0.821075788157621,2,7,"3-hydroxy-4-methyloctanoyl-CoA dehydrogenase activity","MF"
"GO:0034778",0.470256118259194,0.821075788157621,2,7,"2-hydroxy-4-isopropenylcyclohexane-1-carboxyl-CoA dehydrogenase activity","MF"
"GO:0034817",0.470256118259194,0.821075788157621,2,7,"cis-9,10-dihydroanthracene-9,10-diol dehydrogenase activity","MF"
"GO:0034821",0.470256118259194,0.821075788157621,2,7,"citronellol dehydrogenase activity","MF"
"GO:0034847",0.470256118259194,0.821075788157621,2,7,"naphthyl-2-hydroxymethyl-succinyl-CoA dehydrogenase activity","MF"
"GO:0034863",0.470256118259194,0.821075788157621,2,7,"2,4,4-trimethyl-1-pentanol dehydrogenase activity","MF"
"GO:0034868",0.470256118259194,0.821075788157621,2,7,"2,4,4-trimethyl-3-hydroxypentanoyl-CoA dehydrogenase activity","MF"
"GO:0034871",0.470256118259194,0.821075788157621,2,7,"1-hydroxy-4,4-dimethylpentan-3-one dehydrogenase activity","MF"
"GO:0034891",0.470256118259194,0.821075788157621,2,7,"endosulfan diol dehydrogenase activity","MF"
"GO:0034901",0.470256118259194,0.821075788157621,2,7,"endosulfan hydroxyether dehydrogenase activity","MF"
"GO:0034918",0.470256118259194,0.821075788157621,2,7,"3-hydroxy-2-methylhexanoyl-CoA dehydrogenase activity","MF"
"GO:0034944",0.470256118259194,0.821075788157621,2,7,"3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA dehydrogenase activity","MF"
"GO:0042469",0.470256118259194,0.821075788157621,2,7,"versicolorin reductase activity","MF"
"GO:0045703",0.470256118259194,0.821075788157621,2,7,"ketoreductase activity","MF"
"GO:0072216",0.4705262620128,0.816067043098161,2,8,"positive regulation of metanephros development","BP"
"GO:0002084",0.470580344875514,0.904496902146758,1,3,"protein depalmitoylation","BP"
"GO:0003011",0.470706476112131,0.904437336844686,1,3,"involuntary skeletal muscle contraction","BP"
"GO:0004809",0.470754191554411,0.639606869216271,16,74,"tRNA (guanine-N2-)-methyltransferase activity","MF"
"04360",0.470822787762917,0.620625095691722,23,118,"Axon guidance","KEGG"
"GO:0005507",0.471154667803408,0.675329110713706,9,39,"copper ion binding","MF"
"GO:0090218",0.471304843001847,0.718618070849123,5,24,"positive regulation of lipid kinase activity","BP"
"GO:0072718",0.471395984905364,0.904111279307482,1,3,"response to cisplatin","BP"
"GO:0006206",0.471414149834468,0.769360784757326,3,13,"pyrimidine nucleobase metabolic process","BP"
"GO:0071072",0.471445047654311,0.904088050083125,1,3,"negative regulation of phospholipid biosynthetic process","BP"
"GO:1902626",0.471783102358746,0.925376667436776,1,2,"assembly of large subunit precursor of preribosome","BP"
"GO:0090296",0.471941549538956,0.903852765242653,1,3,"regulation of mitochondrial DNA replication","BP"
"GO:0060278",0.472100271809417,0.903777467941583,1,3,"regulation of ovulation","BP"
"GO:0010875",0.472186133257378,0.771143332738984,3,12,"positive regulation of cholesterol efflux","BP"
"GO:0051048",0.472231172962912,0.607230041828911,31,154,"negative regulation of secretion","BP"
"GO:0035335",0.472265028517141,0.680370275074964,8,39,"peptidyl-tyrosine dephosphorylation","BP"
"GO:0090276",0.472454413733743,0.608226784922181,30,150,"regulation of peptide hormone secretion","BP"
"GO:0038100",0.472468326625834,0.903602712499572,1,3,"nodal binding","MF"
"GO:0042577",0.472514759392528,0.814654297520137,2,8,"lipid phosphatase activity","MF"
"GO:0046549",0.472541813083962,0.814635035183636,2,8,"retinal cone cell development","BP"
"GO:0010862",0.47258036524056,0.690570441844634,7,33,"positive regulation of pathway-restricted SMAD protein phosphorylation","BP"
"GO:0034635",0.472628632850078,0.903526531586257,1,3,"glutathione transport","BP"
"GO:0042939",0.472628632850078,0.903526531586257,1,3,"tripeptide transport","BP"
"GO:0045059",0.472696282874405,0.770739691677779,3,12,"positive thymic T cell selection","BP"
"GO:0072171",0.472759416129599,0.664565122101979,10,49,"mesonephric tubule morphogenesis","BP"
"GO:0051209",0.472794164552723,0.637116349423106,16,77,"release of sequestered calcium ion into cytosol","BP"
"GO:0051283",0.472794164552723,0.637116349423106,16,77,"negative regulation of sequestering of calcium ion","BP"
"GO:1902075",0.472795496312341,0.90344719181835,1,3,"cellular response to salt","BP"
"GO:0032886",0.472798754989607,0.606496454838208,31,157,"regulation of microtubule-based process","BP"
"GO:0050220",0.472828614277976,0.903431439803295,1,3,"prostaglandin-E synthase activity","MF"
"GO:0004985",0.472836954944586,0.903427472426529,1,3,"opioid receptor activity","MF"
"GO:0002884",0.472987507328714,0.903355841036634,1,3,"negative regulation of hypersensitivity","BP"
"GO:0031126",0.472989942602112,0.81917337791952,2,7,"snoRNA 3'-end processing","BP"
"GO:0043144",0.472989942602112,0.81917337791952,2,7,"snoRNA processing","BP"
"GO:0016842",0.473288366541065,0.90321258874987,1,3,"amidine-lyase activity","MF"
"GO:0006012",0.473324482985078,0.814077284551224,2,8,"galactose metabolic process","BP"
"GO:0060393",0.473336025626982,0.671495687081637,9,43,"regulation of pathway-restricted SMAD protein phosphorylation","BP"
"GO:0032845",0.473384279986939,0.607523551843053,30,147,"negative regulation of homeostatic process","BP"
"GO:2000677",0.473587922629759,0.702756588585158,6,27,"regulation of transcription regulatory region DNA binding","BP"
"GO:0030814",0.473670552610075,0.639597641232397,15,73,"regulation of cAMP metabolic process","BP"
"GO:1903093",0.473788624345893,0.924620309567037,1,2,"regulation of protein K48-linked deubiquitination","BP"
"GO:1903094",0.473788624345893,0.924620309567037,1,2,"negative regulation of protein K48-linked deubiquitination","BP"
"GO:2000157",0.473788624345893,0.924620309567037,1,2,"negative regulation of ubiquitin-specific protease activity","BP"
"GO:0016849",0.473901219690426,0.736701570502434,4,19,"phosphorus-oxygen lyase activity","MF"
"GO:0046684",0.473919634829975,0.902911553014781,1,3,"response to pyrethroid","BP"
"GO:0051280",0.474024904613939,0.81357734801174,2,8,"negative regulation of release of sequestered calcium ion into cytosol","BP"
"GO:0003219",0.474088948938994,0.924506593074595,1,2,"cardiac right ventricle formation","BP"
"GO:0001030",0.474114093582591,0.902818694631205,1,3,"RNA polymerase III type 1 promoter DNA binding","MF"
"GO:0001031",0.474114093582591,0.902818694631205,1,3,"RNA polymerase III type 2 promoter DNA binding","MF"
"GO:0001032",0.474114093582591,0.902818694631205,1,3,"RNA polymerase III type 3 promoter DNA binding","MF"
"GO:0080084",0.474114093582591,0.902818694631205,1,3,"5S rDNA binding","MF"
"GO:0048645",0.474268618164769,0.663861873655409,10,47,"organ formation","BP"
"GO:0003018",0.47438421652521,0.610304708715078,27,139,"vascular process in circulatory system","BP"
"GO:0046889",0.474604892549178,0.647075002700794,13,62,"positive regulation of lipid biosynthetic process","BP"
"GO:0015992",0.474905673337226,0.640684397373116,15,63,"proton transport","BP"
"GO:0004691",0.474942695096553,0.902422352996779,1,3,"cAMP-dependent protein kinase activity","MF"
"GO:0046404",0.475022726271642,0.902384014825903,1,3,"ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity","MF"
"GO:0051733",0.475022726271642,0.902384014825903,1,3,"polydeoxyribonucleotide kinase activity","MF"
"GO:0071725",0.475082982695298,0.90235514290595,1,3,"response to triacyl bacterial lipopeptide","BP"
"GO:0071727",0.475082982695298,0.90235514290595,1,3,"cellular response to triacyl bacterial lipopeptide","BP"
"GO:0021535",0.475086052184351,0.766429804661563,3,13,"cell migration in hindbrain","BP"
"GO:0070487",0.475151360798714,0.902322372555542,1,3,"monocyte aggregation","BP"
"GO:0035672",0.475235370180987,0.902282100801679,1,3,"oligopeptide transmembrane transport","BP"
"GO:0042938",0.475235370180987,0.902282100801679,1,3,"dipeptide transport","BP"
"GO:0030382",0.475286942475306,0.902257372969028,1,3,"sperm mitochondrion organization","BP"
"GO:0034446",0.475300228209495,0.637865453203613,15,74,"substrate adhesion-dependent cell spreading","BP"
"GO:0043983",0.475464708626159,0.812547294850615,2,8,"histone H4-K12 acetylation","BP"
"GO:0004859",0.475795035676614,0.902013528991902,1,3,"phospholipase inhibitor activity","MF"
"GO:0019834",0.475795035676614,0.902013528991902,1,3,"phospholipase A2 inhibitor activity","MF"
"GO:0072673",0.475921406560942,0.765760429656032,3,13,"lamellipodium morphogenesis","BP"
"GO:0042998",0.476140261472193,0.901847616050303,1,3,"positive regulation of Golgi to plasma membrane protein transport","BP"
"GO:0034695",0.476359023854712,0.765409381559213,3,13,"response to prostaglandin E","BP"
"GO:0010935",0.476630190392441,0.76519172499116,3,13,"regulation of macrophage cytokine production","BP"
"GO:0005372",0.476836815627337,0.811562698489268,2,8,"water transmembrane transporter activity","MF"
"GO:0016882",0.476873486323429,0.901494609354524,1,3,"cyclo-ligase activity","MF"
"GO:0001658",0.477039273999677,0.667680657293798,9,44,"branching involved in ureteric bud morphogenesis","BP"
"GO:0071428",0.477093733971564,0.770199057497792,3,11,"rRNA-containing ribonucleoprotein complex export from nucleus","BP"
"GO:0051311",0.477111283139401,0.901379941008282,1,3,"meiotic metaphase plate congression","BP"
"GO:0019682",0.477141741940175,0.736791391654726,4,17,"glyceraldehyde-3-phosphate metabolic process","BP"
"GO:0006002",0.477325318382221,0.811211456810303,2,8,"fructose 6-phosphate metabolic process","BP"
"GO:0003128",0.477359074029003,0.811187172305366,2,8,"heart field specification","BP"
"GO:0010340",0.477441067985417,0.629996513573301,17,79,"carboxyl-O-methyltransferase activity","MF"
"GO:0051998",0.477441067985417,0.629996513573301,17,79,"protein carboxyl O-methyltransferase activity","MF"
"GO:0050974",0.477679480770186,0.697593900563346,6,29,"detection of mechanical stimulus involved in sensory perception","BP"
"GO:0035258",0.477954686949722,0.643443748622371,13,64,"steroid hormone receptor binding","MF"
"GO:0031593",0.478027873345447,0.666766181537615,9,44,"polyubiquitin binding","MF"
"GO:0070061",0.478138804041318,0.900883429303775,1,3,"fructose binding","MF"
"GO:0038023",0.47835340840678,0.5623886128226,123,631,"signaling receptor activity","MF"
"GO:0008216",0.47880223224491,0.815090693755029,2,7,"spermidine metabolic process","BP"
"GO:0043422",0.478816034298691,0.763433525229222,3,13,"protein kinase B binding","MF"
"GO:0006261",0.478922744750429,0.619668439015597,20,99,"DNA-dependent DNA replication","BP"
"GO:0033157",0.478946378129133,0.576944243440467,64,323,"regulation of intracellular protein transport","BP"
"GO:0097200",0.479069331018361,0.900432341139286,1,3,"cysteine-type endopeptidase activity involved in execution phase of apoptosis","MF"
"GO:0035650",0.479164912882342,0.900385928332193,1,3,"AP-1 adaptor complex binding","MF"
"GO:0008171",0.479350608873415,0.625185472886884,18,84,"O-methyltransferase activity","MF"
"GO:0004576",0.479442125969535,0.651915112144404,11,55,"oligosaccharyl transferase activity","MF"
"GO:0051960",0.479516353653701,0.559148283357618,137,712,"regulation of nervous system development","BP"
"GO:0072503",0.479588876805127,0.579134817698295,58,289,"cellular divalent inorganic cation homeostasis","BP"
"GO:0036112",0.479953414744914,0.900002491489843,1,3,"medium-chain fatty-acyl-CoA metabolic process","BP"
"GO:0030249",0.480161484593797,0.899901145010985,1,3,"guanylate cyclase regulator activity","MF"
"GO:0043309",0.480467391032985,0.899752018997083,1,3,"regulation of eosinophil degranulation","BP"
"GO:0045607",0.480540085860206,0.813859881844925,2,7,"regulation of auditory receptor cell differentiation","BP"
"GO:0045631",0.480540085860206,0.813859881844925,2,7,"regulation of mechanoreceptor differentiation","BP"
"GO:2000980",0.480540085860206,0.813859881844925,2,7,"regulation of inner ear receptor cell differentiation","BP"
"GO:0035308",0.480614196760525,0.636262447120698,14,71,"negative regulation of protein dephosphorylation","BP"
"GO:0018423",0.480713802838037,0.630133027319543,16,74,"protein C-terminal leucine carboxyl O-methyltransferase activity","MF"
"GO:1902749",0.480774840510295,0.651246269588953,11,53,"regulation of cell cycle G2/M phase transition","BP"
"GO:0015889",0.480819201523404,0.899580330593641,1,3,"cobalamin transport","BP"
"GO:2000756",0.480955839149211,0.656608918905827,10,50,"regulation of peptidyl-lysine acetylation","BP"
"GO:0044804",0.481080943970657,0.730594698046259,4,19,"nucleophagy","BP"
"GO:1903524",0.481346228463576,0.63537830847619,14,72,"positive regulation of blood circulation","BP"
"GO:0008934",0.481512318785974,0.899241501108864,1,3,"inositol monophosphate 1-phosphatase activity","MF"
"GO:0052832",0.481512318785974,0.899241501108864,1,3,"inositol monophosphate 3-phosphatase activity","MF"
"GO:0001997",0.481569964426108,0.899213286494682,1,3,"positive regulation of the force of heart contraction by epinephrine-norepinephrine","BP"
"GO:0003099",0.481569964426108,0.899213286494682,1,3,"positive regulation of the force of heart contraction by chemical signal","BP"
"GO:0051380",0.481569964426108,0.899213286494682,1,3,"norepinephrine binding","MF"
"GO:0072061",0.481777043084787,0.899111888152695,1,3,"inner medullary collecting duct development","BP"
"GO:0010911",0.481876671338903,0.899063079621211,1,3,"regulation of isomerase activity","BP"
"GO:0010912",0.481876671338903,0.899063079621211,1,3,"positive regulation of isomerase activity","BP"
"GO:0035964",0.482043149190378,0.898981485537594,1,3,"COPI-coated vesicle budding","BP"
"03022",0.482210493672018,0.682470645308802,7,32,"Basal transcription factors","KEGG"
"GO:0016416",0.482371979557936,0.69411989625954,6,28,"O-palmitoyltransferase activity","MF"
"GO:0010385",0.482545796167624,0.898734858786223,1,3,"double-stranded methylated DNA binding","MF"
"GO:0051893",0.482712785677808,0.67078791675009,8,39,"regulation of focal adhesion assembly","BP"
"GO:0090109",0.482712785677808,0.67078791675009,8,39,"regulation of cell-substrate junction assembly","BP"
"GO:0048505",0.482778888851757,0.762688608705045,3,12,"regulation of timing of cell differentiation","BP"
"GO:0031726",0.482802476382823,0.921155362107675,1,2,"CCR1 chemokine receptor binding","MF"
"GO:0035725",0.482879479994484,0.626990234903517,16,80,"sodium ion transmembrane transport","BP"
"GO:0060571",0.482944451746703,0.730342248955185,4,18,"morphogenesis of an epithelial fold","BP"
"GO:2000406",0.483061358683693,0.712872748337207,5,20,"positive regulation of T cell migration","BP"
"GO:0009092",0.483091100249026,0.898466843589268,1,3,"homoserine metabolic process","BP"
"GO:0019346",0.483091100249026,0.898466843589268,1,3,"transsulfuration","BP"
"GO:0070814",0.483091100249026,0.898466843589268,1,3,"hydrogen sulfide biosynthetic process","BP"
"GO:0009143",0.483094964897008,0.762433945361882,3,12,"nucleoside triphosphate catabolic process","BP"
"GO:0006391",0.483121240262877,0.89845201593518,1,3,"transcription initiation from mitochondrial promoter","BP"
"GO:0005246",0.483284102776524,0.709085682432688,5,23,"calcium channel regulator activity","MF"
"GO:0001657",0.483428332280995,0.638035004908136,13,65,"ureteric bud development","BP"
"GO:0072163",0.483428332280995,0.638035004908136,13,65,"mesonephric epithelium development","BP"
"GO:0072164",0.483428332280995,0.638035004908136,13,65,"mesonephric tubule development","BP"
"GO:0004758",0.483462576365168,0.898283990696807,1,3,"serine C-palmitoyltransferase activity","MF"
"GO:0097067",0.483470577038241,0.80676129498111,2,8,"cellular response to thyroid hormone stimulus","BP"
"GO:0030073",0.483626469621221,0.596021797549443,31,156,"insulin secretion","BP"
"GO:0071677",0.48398702081433,0.920691962161859,1,2,"positive regulation of mononuclear cell migration","BP"
"GO:0061640",0.484006509812098,0.66959428526934,8,39,"cytoskeleton-dependent cytokinesis","BP"
"GO:0048306",0.48420007392243,0.648338342499985,11,52,"calcium-dependent protein binding","MF"
"GO:0045023",0.484390707991999,0.811116052823954,2,7,"G0 to G1 transition","BP"
"GO:0070316",0.484390707991999,0.811116052823954,2,7,"regulation of G0 to G1 transition","BP"
"GO:0034198",0.484603984659234,0.706953976169489,5,24,"cellular response to amino acid starvation","BP"
"GO:0000963",0.484621379789766,0.805921388160991,2,8,"mitochondrial RNA processing","BP"
"GO:0005149",0.484625098967171,0.758728908037063,3,13,"interleukin-1 receptor binding","MF"
"GO:0034186",0.48470854553907,0.897669061364623,1,3,"apolipoprotein A-I binding","MF"
"GO:0090365",0.484744046487992,0.897651503739733,1,3,"regulation of mRNA modification","BP"
"GO:0005979",0.484776035098025,0.70680176198801,5,24,"regulation of glycogen biosynthetic process","BP"
"GO:0010962",0.484776035098025,0.70680176198801,5,24,"regulation of glucan biosynthetic process","BP"
"GO:0000394",0.484796142798611,0.761060916280652,3,12,"RNA splicing, via endonucleolytic cleavage and ligation","BP"
"GO:0004813",0.484848624743693,0.897599770893397,1,3,"alanine-tRNA ligase activity","MF"
"GO:0006419",0.484848624743693,0.897599770893397,1,3,"alanyl-tRNA aminoacylation","BP"
"GO:0006402",0.484871199431938,0.609670555264047,22,107,"mRNA catabolic process","BP"
"GO:2000647",0.484935647065273,0.727289623285467,4,19,"negative regulation of stem cell proliferation","BP"
"GO:0061028",0.48507638162052,0.67809323039862,7,35,"establishment of endothelial barrier","BP"
"GO:0006986",0.485173134731185,0.621766253701676,17,84,"response to unfolded protein","BP"
"GO:0007603",0.48522574823229,0.805479463595715,2,8,"phototransduction, visible light","BP"
"GO:0004367",0.485518411887757,0.897268021266651,1,3,"glycerol-3-phosphate dehydrogenase [NAD+] activity","MF"
"GO:0090038",0.485518411887757,0.897268021266651,1,3,"negative regulation of protein kinase C signaling","BP"
"GO:0004719",0.485660342189544,0.897197629234528,1,3,"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity","MF"
"GO:0048619",0.486093009233904,0.896982841695829,1,3,"embryonic hindgut morphogenesis","BP"
"GO:0030203",0.486214662209741,0.630926607753365,14,71,"glycosaminoglycan metabolic process","BP"
"GO:0060448",0.486590616400331,0.896735441307923,1,3,"dichotomous subdivision of terminal units involved in lung branching","BP"
"GO:0042537",0.486607348205044,0.757112829859285,3,13,"benzene-containing compound metabolic process","BP"
"GO:0033327",0.486813352374196,0.804315853308889,2,8,"Leydig cell differentiation","BP"
"GO:0044786",0.48700664167275,0.689204932876903,6,29,"cell cycle DNA replication","BP"
"GO:0016705",0.487431545862436,0.602962375496562,24,120,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"GO:0048266",0.487437853986475,0.726489585331165,4,18,"behavioral response to pain","BP"
"GO:0034776",0.487497569488794,0.896283489137789,1,3,"response to histamine","BP"
"GO:0071420",0.487497569488794,0.896283489137789,1,3,"cellular response to histamine","BP"
"GO:0046125",0.487523892814551,0.896270351766616,1,3,"pyrimidine deoxyribonucleoside metabolic process","BP"
"GO:0035004",0.487568957768649,0.725021141623804,4,19,"phosphatidylinositol 3-kinase activity","MF"
"GO:0061162",0.487586697855762,0.756312372938257,3,13,"establishment of monopolar cell polarity","BP"
"GO:0042826",0.487945647140931,0.610612283115821,20,102,"histone deacetylase binding","MF"
"GO:0034380",0.487974431548421,0.808541652739249,2,7,"high-density lipoprotein particle assembly","BP"
"GO:0001732",0.487975713921477,0.896044682573618,1,3,"formation of cytoplasmic translation initiation complex","BP"
"GO:0048741",0.488135321842304,0.688183548407361,6,29,"skeletal muscle fiber development","BP"
"GO:0070682",0.488197378288089,0.895933847361542,1,3,"proteasome regulatory particle assembly","BP"
"GO:0044065",0.488287680193553,0.755738614738566,3,13,"regulation of respiratory system process","BP"
"GO:0060671",0.488453507093262,0.895805679820405,1,3,"epithelial cell differentiation involved in embryonic placenta development","BP"
"GO:0060672",0.488453507093262,0.895805679820405,1,3,"epithelial cell morphogenesis involved in placental branching","BP"
"GO:0021591",0.4885320852094,0.688566713967311,6,28,"ventricular system development","BP"
"GO:0017171",0.48886634645253,0.605909627450358,22,106,"serine hydrolase activity","MF"
"GO:0044705",0.488874605342142,0.687513811400569,6,29,"multi-organism reproductive behavior","BP"
"GO:0016300",0.488882354060453,0.622117897937745,16,75,"tRNA (uracil) methyltransferase activity","MF"
"04950",0.489008599788465,0.755147822824478,3,13,"Maturity onset diabetes of the young","KEGG"
"GO:0016358",0.489025643936791,0.580358397129075,41,212,"dendrite development","BP"
"GO:0021924",0.489039620203064,0.802677474726989,2,8,"cell proliferation in external granule layer","BP"
"GO:0021930",0.489039620203064,0.802677474726989,2,8,"cerebellar granule cell precursor proliferation","BP"
"GO:0060444",0.489206485359644,0.70287046784149,5,24,"branching involved in mammary gland duct morphogenesis","BP"
"GO:1902809",0.489234894305268,0.895414010797993,1,3,"regulation of skeletal muscle fiber differentiation","BP"
"GO:0021564",0.489234942223306,0.89541398675116,1,3,"vagus nerve development","BP"
"GO:0071280",0.489272307551686,0.895395232487576,1,3,"cellular response to copper ion","BP"
"GO:2000586",0.489309753320175,0.895376435550008,1,3,"regulation of platelet-derived growth factor receptor-beta signaling pathway","BP"
"GO:2000587",0.489309753320175,0.895376435550008,1,3,"negative regulation of platelet-derived growth factor receptor-beta signaling pathway","BP"
"GO:0046078",0.489690597295208,0.895185130378405,1,3,"dUMP metabolic process","BP"
"GO:2000566",0.489798025297661,0.895131124386983,1,3,"positive regulation of CD8-positive, alpha-beta T cell proliferation","BP"
"GO:0007628",0.490065919419753,0.675291220640513,7,32,"adult walking behavior","BP"
"GO:0090659",0.490065919419753,0.675291220640513,7,32,"walking behavior","BP"
"GO:0031929",0.490114999344469,0.623913512075129,15,73,"TOR signaling","BP"
"GO:0060972",0.490126332280886,0.704110559517997,5,22,"left/right pattern formation","BP"
"GO:0016830",0.490534703432939,0.655529122580396,9,43,"carbon-carbon lyase activity","MF"
"GO:1902990",0.490631368323635,0.894711546495095,1,3,"mitotic telomere maintenance via semi-conservative replication","BP"
"GO:0001822",0.491016319752532,0.581978556005325,37,191,"kidney development","BP"
"GO:1903798",0.491070348478223,0.894490067980013,1,3,"regulation of production of miRNAs involved in gene silencing by miRNA","BP"
"GO:1903799",0.491070348478223,0.894490067980013,1,3,"negative regulation of production of miRNAs involved in gene silencing by miRNA","BP"
"GO:0008105",0.491179123356453,0.751267786722129,3,14,"asymmetric protein localization","BP"
"GO:0010719",0.491234096634814,0.723214943851432,4,18,"negative regulation of epithelial to mesenchymal transition","BP"
"GO:0051926",0.491614757257424,0.68502637285723,6,29,"negative regulation of calcium ion transport","BP"
"GO:0015278",0.49163543649794,0.750889878623358,3,14,"calcium-release channel activity","MF"
"GO:0099604",0.49163543649794,0.750889878623358,3,14,"ligand-gated calcium channel activity","MF"
"GO:0047192",0.49165940416704,0.894192375103394,1,3,"1-alkylglycerophosphocholine O-acetyltransferase activity","MF"
"GO:0048248",0.491673006615732,0.917638893452669,1,2,"CXCR3 chemokine receptor binding","MF"
"GO:0003166",0.491781705519708,0.894130495849366,1,3,"bundle of His development","BP"
"GO:0061030",0.491781705519708,0.894130495849015,1,3,"epithelial cell differentiation involved in mammary gland alveolus development","BP"
"GO:0045041",0.492013675417221,0.894013061456966,1,3,"protein import into mitochondrial intermembrane space","BP"
"GO:0090128",0.492079124846407,0.750522147098191,3,14,"regulation of synapse maturation","BP"
"GO:0097475",0.492091138133137,0.893973826385022,1,3,"motor neuron migration","BP"
"GO:0097476",0.492091138133137,0.893973826385022,1,3,"spinal cord motor neuron migration","BP"
"GO:0097477",0.492091138133137,0.893973826385022,1,3,"lateral motor column neuron migration","BP"
"GO:0032891",0.49214962927295,0.721054422952782,4,19,"negative regulation of organic acid transport","BP"
"GO:1903225",0.492168670399791,0.89393454619041,1,3,"negative regulation of endodermal cell differentiation","BP"
"GO:0000910",0.4927067339267,0.601543692663575,22,112,"cytokinesis","BP"
"GO:0045185",0.49275894425107,0.621184250182892,15,74,"maintenance of protein location","BP"
"GO:0015914",0.492871357607369,0.653339597497455,9,43,"phospholipid transport","BP"
"GO:0098868",0.492937438416744,0.720369551471032,4,19,"bone growth","BP"
"GO:0033829",0.492982161533054,0.893521810287087,1,3,"O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity","MF"
"GO:1901019",0.492990622577753,0.653227711482716,9,43,"regulation of calcium ion transmembrane transporter activity","BP"
"GO:0097061",0.49364691395764,0.644679077698634,10,50,"dendritic spine organization","BP"
"GO:0051282",0.493761390511662,0.616873368766985,16,78,"regulation of sequestering of calcium ion","BP"
"GO:0097553",0.493761390511662,0.616873368766985,16,78,"calcium ion transmembrane import into cytosol","BP"
"GO:1902656",0.493761390511662,0.616873368766985,16,78,"calcium ion import into cytosol","BP"
"GO:0061303",0.493877876565187,0.893066094770912,1,3,"cornea development in camera-type eye","BP"
"GO:2000353",0.493931176965608,0.751094352896645,3,13,"positive regulation of endothelial cell apoptotic process","BP"
"GO:0002585",0.494048750660411,0.798962494115346,2,8,"positive regulation of antigen processing and presentation of peptide antigen","BP"
"GO:0046519",0.494167764858011,0.750898679977418,3,13,"sphingoid metabolic process","BP"
"GO:1901896",0.494208531298319,0.892897531693178,1,3,"positive regulation of calcium-transporting ATPase activity","BP"
"GO:0031659",0.494347601121411,0.798739596718114,2,8,"positive regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle","BP"
"GO:0015748",0.49440083623617,0.632625004541293,12,59,"organophosphate ester transport","BP"
"GO:0007350",0.494694581135656,0.748348842892722,3,14,"blastoderm segmentation","BP"
"GO:0009072",0.494889829958309,0.750301000536864,3,13,"aromatic amino acid family metabolic process","BP"
"GO:0070172",0.494895824118361,0.892546580768414,1,3,"positive regulation of tooth mineralization","BP"
"GO:0035054",0.494925196288081,0.892531565079126,1,3,"embryonic heart tube anterior/posterior pattern specification","BP"
"GO:0045896",0.495017907870359,0.892484159561107,1,3,"regulation of transcription during mitosis","BP"
"GO:0045897",0.495017907870359,0.892484159561107,1,3,"positive regulation of transcription during mitosis","BP"
"GO:0015149",0.49510038954852,0.748010778623117,3,14,"hexose transmembrane transporter activity","MF"
"GO:0060993",0.495293411387059,0.626497624979492,13,66,"kidney morphogenesis","BP"
"GO:0060055",0.49553268127262,0.74976827191679,3,13,"angiogenesis involved in wound healing","BP"
"GO:1902992",0.495607829946255,0.797798092789276,2,8,"negative regulation of amyloid precursor protein catabolic process","BP"
