"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0071707",0.99999999997546,0.880991725189912,0,1,"immunoglobulin heavy chain V-D-J recombination","BP"
"GO:0051747",0.999999999975465,0.780938790845816,0,2,"cytosine C-5 DNA demethylase activity","MF"
"GO:0000738",0.999999999975479,0.773520696915465,0,2,"DNA catabolic process, exonucleolytic","BP"
"GO:0010286",0.99999999997548,0.758843106400639,0,2,"heat acclimation","BP"
"GO:0004651",0.999999999975483,0.761515186704741,0,2,"polynucleotide 5'-phosphatase activity","MF"
"GO:0042414",0.999999999975483,0.761515186704741,0,2,"epinephrine metabolic process","BP"
"GO:0090156",0.999999999975544,0.758265833890624,0,2,"cellular sphingolipid homeostasis","BP"
"GO:2000522",0.999999999975574,0.773558456571519,0,2,"positive regulation of immunological synapse formation","BP"
"GO:0002046",0.999999999975577,0.903172966290947,0,1,"opsin binding","MF"
"GO:0036372",0.999999999975577,0.903172966290947,0,1,"opsin transport","BP"
"GO:0030272",0.999999999975621,0.810854554787794,0,2,"5-formyltetrahydrofolate cyclo-ligase activity","MF"
"GO:0030160",0.99999999997564,0.759000664432427,0,2,"GKAP/Homer scaffold activity","MF"
"GO:0004818",0.999999999975642,0.758308427816496,0,2,"glutamate-tRNA ligase activity","MF"
"GO:0006424",0.999999999975642,0.758308427816496,0,2,"glutamyl-tRNA aminoacylation","BP"
"GO:0031590",0.999999999975692,0.761970196534871,0,2,"wybutosine metabolic process","BP"
"GO:0031591",0.999999999975692,0.761970196534871,0,2,"wybutosine biosynthetic process","BP"
"GO:0019677",0.999999999975733,0.778753500321831,0,2,"NAD catabolic process","BP"
"GO:0048865",0.99999999997575,0.760137453136706,0,2,"stem cell fate commitment","BP"
"GO:0048866",0.99999999997575,0.760137453136706,0,2,"stem cell fate specification","BP"
"GO:0001555",0.999999999975777,0.759377178618886,0,2,"oocyte growth","BP"
"GO:0050135",0.999999999975784,0.75822975866376,0,2,"NAD(P)+ nucleosidase activity","MF"
"GO:1902072",0.99999999997584,0.780922818654718,0,2,"negative regulation of hypoxia-inducible factor-1alpha signaling pathway","BP"
"GO:0006601",0.999999999975849,0.775380428396978,0,2,"creatine biosynthetic process","BP"
"GO:0006452",0.999999999975857,0.765560426488229,0,2,"translational frameshifting","BP"
"GO:0045905",0.999999999975857,0.765560426488229,0,2,"positive regulation of translational termination","BP"
"GO:0021523",0.999999999975858,0.758391242477924,0,2,"somatic motor neuron differentiation","BP"
"GO:0019075",0.999999999975867,0.771498669614565,0,2,"virus maturation","BP"
"GO:0004307",0.999999999975885,0.758288658187111,0,2,"ethanolaminephosphotransferase activity","MF"
"GO:0016422",0.999999999975918,0.7595873033353,0,2,"mRNA (2'-O-methyladenosine-N6-)-methyltransferase activity","MF"
"GO:0003356",0.999999999976,0.758215436764564,0,2,"regulation of cilium beat frequency","BP"
"GO:0043974",0.999999999976,0.758215436764564,0,2,"histone H3-K27 acetylation","BP"
"GO:0060854",0.999999999976,0.758215436764564,0,2,"patterning of lymph vessels","BP"
"GO:0072137",0.999999999976,0.758215436764564,0,2,"condensed mesenchymal cell proliferation","BP"
"GO:1901674",0.999999999976,0.758215436764564,0,2,"regulation of histone H3-K27 acetylation","BP"
"GO:2001038",0.999999999976,0.758215436764564,0,2,"regulation of cellular response to drug","BP"
"GO:0002396",0.999999999976015,0.771692280482199,0,2,"MHC protein complex assembly","BP"
"GO:0002501",0.999999999976015,0.771692280482199,0,2,"peptide antigen assembly with MHC protein complex","BP"
"GO:0060151",0.999999999976133,0.76303767698975,0,2,"peroxisome localization","BP"
"GO:0060152",0.999999999976133,0.76303767698975,0,2,"microtubule-based peroxisome localization","BP"
"GO:2000156",0.999999999976133,0.76303767698975,0,2,"regulation of retrograde vesicle-mediated transport, Golgi to ER","BP"
"GO:0035397",0.999999999976161,0.758220474031248,0,2,"helper T cell enhancement of adaptive immune response","BP"
"GO:0004019",0.999999999976178,0.758782315818781,0,2,"adenylosuccinate synthase activity","MF"
"GO:0044208",0.999999999976178,0.758782315818781,0,2,"'de novo' AMP biosynthetic process","BP"
"GO:0003360",0.99999999997626,0.764657619072652,0,2,"brainstem development","BP"
"GO:0048388",0.999999999976269,0.773927703658701,0,2,"endosomal lumen acidification","BP"
"GO:0051792",0.999999999976279,0.762579385141457,0,2,"medium-chain fatty acid biosynthetic process","BP"
"GO:0047787",0.999999999976362,0.768573885455879,0,2,"delta4-3-oxosteroid 5beta-reductase activity","MF"
"GO:2000276",0.999999999976364,0.762653290973237,0,2,"negative regulation of oxidative phosphorylation uncoupler activity","BP"
"GO:0033955",0.99999999997641,0.870765615360765,0,1,"mitochondrial DNA inheritance","BP"
"GO:0008291",0.999999999976466,0.774403613157405,0,2,"acetylcholine metabolic process","BP"
"GO:1900619",0.999999999976466,0.774403613157405,0,2,"acetate ester metabolic process","BP"
"GO:0031698",0.999999999976493,0.758451893223184,0,2,"beta-2 adrenergic receptor binding","MF"
"GO:0034635",0.999999999976493,0.758451893223184,0,2,"glutathione transport","BP"
"GO:0042939",0.999999999976493,0.758451893223184,0,2,"tripeptide transport","BP"
"GO:0006447",0.99999999997654,0.760041366186134,0,2,"regulation of translational initiation by iron","BP"
"GO:0045994",0.99999999997654,0.760041366186134,0,2,"positive regulation of translational initiation by iron","BP"
"GO:0001868",0.999999999976561,0.75904312337037,0,2,"regulation of complement activation, lectin pathway","BP"
"GO:0001869",0.999999999976561,0.75904312337037,0,2,"negative regulation of complement activation, lectin pathway","BP"
"GO:0004865",0.999999999976638,0.791343305615804,0,2,"protein serine/threonine phosphatase inhibitor activity","MF"
"GO:0004392",0.999999999976666,0.780997072202163,0,2,"heme oxygenase (decyclizing) activity","MF"
"GO:0006788",0.999999999976666,0.780997072202163,0,2,"heme oxidation","BP"
"GO:0034633",0.999999999976692,0.772269542496266,0,2,"retinol transport","BP"
"GO:0046864",0.999999999976692,0.772269542496266,0,2,"isoprenoid transport","BP"
"GO:0046865",0.999999999976692,0.772269542496266,0,2,"terpenoid transport","BP"
"GO:0060157",0.999999999976692,0.772269542496266,0,2,"urinary bladder development","BP"
"GO:0008670",0.999999999976767,0.768980122166405,0,2,"2,4-dienoyl-CoA reductase (NADPH) activity","MF"
"GO:2000609",0.999999999976904,0.759194665842074,0,2,"regulation of thyroid hormone generation","BP"
"GO:2000611",0.999999999976904,0.759194665842074,0,2,"positive regulation of thyroid hormone generation","BP"
"GO:0036017",0.999999999976908,0.758731473882903,0,2,"response to erythropoietin","BP"
"GO:0036018",0.999999999976908,0.758731473882903,0,2,"cellular response to erythropoietin","BP"
"GO:0038162",0.999999999976908,0.758731473882903,0,2,"erythropoietin-mediated signaling pathway","BP"
"GO:0032450",0.999999999976922,0.758944692829235,0,2,"maltose alpha-glucosidase activity","MF"
"GO:0045338",0.999999999976991,0.769678375553569,0,2,"farnesyl diphosphate metabolic process","BP"
"GO:0004348",0.999999999977019,0.758929904107625,0,2,"glucosylceramidase activity","MF"
"GO:0004815",0.999999999977053,0.765867296817083,0,2,"aspartate-tRNA ligase activity","MF"
"GO:0016107",0.999999999977065,0.775739575434079,0,2,"sesquiterpenoid catabolic process","BP"
"GO:0016487",0.999999999977065,0.775739575434079,0,2,"farnesol metabolic process","BP"
"GO:0016488",0.999999999977065,0.775739575434079,0,2,"farnesol catabolic process","BP"
"GO:0045550",0.999999999977065,0.775739575434079,0,2,"geranylgeranyl reductase activity","MF"
"GO:0046958",0.999999999977125,0.877012220929769,0,1,"nonassociative learning","BP"
"GO:0046959",0.999999999977125,0.877012220929769,0,1,"habituation","BP"
"GO:1901421",0.999999999977135,0.758215540169273,0,2,"positive regulation of response to alcohol","BP"
"GO:0000451",0.999999999977145,0.763179440518201,0,2,"rRNA 2'-O-methylation","BP"
"GO:0000453",0.999999999977145,0.763179440518201,0,2,"enzyme-directed rRNA 2'-O-methylation","BP"
"GO:0070676",0.999999999977172,0.77610733692751,0,2,"intralumenal vesicle formation","BP"
"GO:0016015",0.999999999977187,0.764060141921675,0,2,"morphogen activity","MF"
"GO:0010726",0.999999999977196,0.769843644074305,0,2,"positive regulation of hydrogen peroxide metabolic process","BP"
"GO:0048822",0.999999999977207,0.758222272833633,0,2,"enucleate erythrocyte development","BP"
"GO:1902683",0.999999999977214,0.76427132572176,0,2,"regulation of receptor localization to synapse","BP"
"GO:0034758",0.999999999977379,0.792769461359152,0,2,"positive regulation of iron ion transport","BP"
"GO:1900390",0.999999999977379,0.792769461359152,0,2,"regulation of iron ion import","BP"
"GO:1903989",0.999999999977379,0.792769461359152,0,2,"regulation of ferrous iron import into cell","BP"
"GO:1903991",0.999999999977379,0.792769461359152,0,2,"positive regulation of ferrous iron import into cell","BP"
"GO:1904432",0.999999999977379,0.792769461359152,0,2,"regulation of ferrous iron binding","BP"
"GO:1904434",0.999999999977379,0.792769461359152,0,2,"positive regulation of ferrous iron binding","BP"
"GO:1904435",0.999999999977379,0.792769461359152,0,2,"regulation of transferrin receptor binding","BP"
"GO:1904437",0.999999999977379,0.792769461359152,0,2,"positive regulation of transferrin receptor binding","BP"
"GO:0050692",0.999999999977391,0.778957896414123,0,2,"DBD domain binding","MF"
"GO:0000964",0.999999999977458,0.75869306349423,0,2,"mitochondrial RNA 5'-end processing","BP"
"GO:0033906",0.999999999977547,0.759144078461441,0,2,"hyaluronoglucuronidase activity","MF"
"GO:0047021",0.999999999977602,0.888746318400024,0,1,"15-hydroxyprostaglandin dehydrogenase (NADP+) activity","MF"
"GO:0050221",0.999999999977602,0.888746318400024,0,1,"prostaglandin-E2 9-reductase activity","MF"
"GO:0035655",0.999999999977618,0.758320884871796,0,2,"interleukin-18-mediated signaling pathway","BP"
"GO:0071351",0.999999999977618,0.758320884871796,0,2,"cellular response to interleukin-18","BP"
"GO:0036304",0.999999999977673,0.758215527259555,0,2,"umbilical cord morphogenesis","BP"
"GO:0061027",0.999999999977673,0.758215527259555,0,2,"umbilical cord development","BP"
"GO:2000820",0.999999999977673,0.758215527259555,0,2,"negative regulation of transcription from RNA polymerase II promoter involved in smooth muscle cell differentiation","BP"
"GO:0016263",0.999999999977717,0.762173856563956,0,2,"glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity","MF"
"GO:0016267",0.999999999977717,0.762173856563956,0,2,"O-glycan processing, core 1","BP"
"GO:0007352",0.999999999977734,0.758249923140263,0,2,"zygotic specification of dorsal/ventral axis","BP"
"GO:0006231",0.999999999977759,0.758359713492777,0,2,"dTMP biosynthetic process","BP"
"GO:0046073",0.999999999977759,0.758359713492777,0,2,"dTMP metabolic process","BP"
"GO:0070124",0.999999999977788,0.759488950001485,0,2,"mitochondrial translational initiation","BP"
"GO:0071226",0.999999999977808,0.758222054676996,0,2,"cellular response to molecule of fungal origin","BP"
"GO:1901386",0.999999999977827,0.76016125104568,0,2,"negative regulation of voltage-gated calcium channel activity","BP"
"GO:0052909",0.999999999977834,0.880811087326601,0,1,"18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity","MF"
"GO:0003955",0.999999999977871,0.77305742600514,0,2,"NAD(P)H dehydrogenase (quinone) activity","MF"
"GO:0090320",0.999999999977875,0.781825649947707,0,2,"regulation of chylomicron remnant clearance","BP"
"GO:0006060",0.999999999978054,0.774677393586441,0,2,"sorbitol metabolic process","BP"
"GO:0051595",0.999999999978054,0.774677393586441,0,2,"response to methylglyoxal","BP"
"GO:0002036",0.999999999978098,0.760080966259053,0,2,"regulation of L-glutamate transport","BP"
"GO:0000990",0.99999999997817,0.761881870671063,0,2,"transcription factor activity, core RNA polymerase binding","MF"
"GO:0010698",0.999999999978175,0.786791379041791,0,2,"acetyltransferase activator activity","MF"
"GO:0003116",0.999999999978359,0.8707706737721,0,1,"regulation of vasoconstriction by norepinephrine","BP"
"GO:0003117",0.999999999978359,0.8707706737721,0,1,"regulation of vasoconstriction by circulating norepinephrine","BP"
"GO:0034971",0.999999999978421,0.758715871712129,0,2,"histone H3-R17 methylation","BP"
"GO:0042903",0.999999999978421,0.758715871712129,0,2,"tubulin deacetylase activity","MF"
"GO:0070858",0.999999999978421,0.758715871712129,0,2,"negative regulation of bile acid biosynthetic process","BP"
"GO:1904252",0.999999999978421,0.758715871712129,0,2,"negative regulation of bile acid metabolic process","BP"
"GO:0072076",0.999999999978521,0.758363108432194,0,2,"nephrogenic mesenchyme development","BP"
"GO:0072134",0.999999999978521,0.758363108432194,0,2,"nephrogenic mesenchyme morphogenesis","BP"
"GO:0072135",0.999999999978521,0.758363108432194,0,2,"kidney mesenchymal cell proliferation","BP"
"GO:0072136",0.999999999978521,0.758363108432194,0,2,"metanephric mesenchymal cell proliferation involved in metanephros development","BP"
"GO:0045914",0.99999999997859,0.778766084071528,0,2,"negative regulation of catecholamine metabolic process","BP"
"GO:0045963",0.99999999997859,0.778766084071528,0,2,"negative regulation of dopamine metabolic process","BP"
"GO:0070644",0.999999999978595,0.758320203050269,0,2,"vitamin D response element binding","MF"
"GO:0032556",0.999999999978631,0.812551442943594,0,2,"pyrimidine deoxyribonucleotide binding","MF"
"GO:0042527",0.999999999978683,0.760651610583174,0,2,"negative regulation of tyrosine phosphorylation of Stat6 protein","BP"
"GO:0070103",0.999999999978683,0.760651610583174,0,2,"regulation of interleukin-6-mediated signaling pathway","BP"
"GO:0070104",0.999999999978683,0.760651610583174,0,2,"negative regulation of interleukin-6-mediated signaling pathway","BP"
"GO:1902211",0.999999999978683,0.760651610583174,0,2,"regulation of prolactin signaling pathway","BP"
"GO:0004820",0.999999999978735,0.761802137854394,0,2,"glycine-tRNA ligase activity","MF"
"GO:0006426",0.999999999978735,0.761802137854394,0,2,"glycyl-tRNA aminoacylation","BP"
"GO:0045196",0.999999999978806,0.761420843376004,0,2,"establishment or maintenance of neuroblast polarity","BP"
"GO:0045200",0.999999999978806,0.761420843376004,0,2,"establishment of neuroblast polarity","BP"
"GO:0050062",0.999999999978816,0.7588057057865,0,2,"long-chain-fatty-acyl-CoA reductase activity","MF"
"GO:0080019",0.999999999978816,0.7588057057865,0,2,"fatty-acyl-CoA reductase (alcohol-forming) activity","MF"
"GO:0007066",0.999999999978834,0.772032551950452,0,2,"female meiosis sister chromatid cohesion","BP"
"GO:0071672",0.999999999978901,0.779916683447989,0,2,"negative regulation of smooth muscle cell chemotaxis","BP"
"GO:0004830",0.999999999978994,0.758215833283121,0,2,"tryptophan-tRNA ligase activity","MF"
"GO:0006436",0.999999999978994,0.758215833283121,0,2,"tryptophanyl-tRNA aminoacylation","BP"
"GO:1901249",0.999999999978994,0.758215833283121,0,2,"regulation of lung goblet cell differentiation","BP"
"GO:1901250",0.999999999978994,0.758215833283121,0,2,"negative regulation of lung goblet cell differentiation","BP"
"GO:0006117",0.999999999978996,0.878048867625613,0,1,"acetaldehyde metabolic process","BP"
"GO:0031531",0.999999999978996,0.878048867625613,0,1,"thyrotropin-releasing hormone receptor binding","MF"
"GO:0046186",0.999999999978996,0.878048867625613,0,1,"acetaldehyde biosynthetic process","BP"
"GO:0015252",0.999999999979088,0.759547432738323,0,2,"hydrogen ion channel activity","MF"
"GO:0001632",0.999999999979107,0.763287579266329,0,2,"leukotriene B4 receptor activity","MF"
"GO:0004379",0.999999999979126,0.759010957761533,0,2,"glycylpeptide N-tetradecanoyltransferase activity","MF"
"GO:0018008",0.999999999979126,0.759010957761533,0,2,"N-terminal peptidyl-glycine N-myristoylation","BP"
"GO:0018201",0.999999999979126,0.759010957761533,0,2,"peptidyl-glycine modification","BP"
"GO:0004557",0.99999999997915,0.758493975290364,0,2,"alpha-galactosidase activity","MF"
"GO:0009384",0.999999999979237,0.763989569422568,0,2,"N-acylmannosamine kinase activity","MF"
"GO:0032701",0.999999999979272,0.771965220990542,0,2,"negative regulation of interleukin-18 production","BP"
"GO:0036301",0.999999999979366,0.759268980341075,0,2,"macrophage colony-stimulating factor production","BP"
"GO:0038001",0.999999999979366,0.759268980341075,0,2,"paracrine signaling","BP"
"GO:0043199",0.999999999979366,0.759268980341075,0,2,"sulfate binding","MF"
"GO:0071611",0.999999999979366,0.759268980341075,0,2,"granulocyte colony-stimulating factor production","BP"
"GO:0071655",0.999999999979366,0.759268980341075,0,2,"regulation of granulocyte colony-stimulating factor production","BP"
"GO:1901256",0.999999999979366,0.759268980341075,0,2,"regulation of macrophage colony-stimulating factor production","BP"
"GO:2000295",0.999999999979375,0.778270540436924,0,2,"regulation of hydrogen peroxide catabolic process","BP"
"GO:0004775",0.999999999979378,0.768764467843905,0,2,"succinate-CoA ligase (ADP-forming) activity","MF"
"GO:0051037",0.999999999979381,0.758252925250111,0,2,"regulation of transcription involved in meiotic cell cycle","BP"
"GO:0004377",0.999999999979418,0.873714077902157,0,1,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity","MF"
"GO:0015234",0.999999999979445,0.759432207474132,0,2,"thiamine transmembrane transporter activity","MF"
"GO:0015403",0.999999999979445,0.759432207474132,0,2,"thiamine uptake transmembrane transporter activity","MF"
"GO:0015888",0.999999999979445,0.759432207474132,0,2,"thiamine transport","BP"
"GO:0004441",0.999999999979451,0.772374518253835,0,2,"inositol-1,4-bisphosphate 1-phosphatase activity","MF"
"GO:0019050",0.99999999997948,0.778759229207204,0,2,"suppression by virus of host apoptotic process","BP"
"GO:0039526",0.99999999997948,0.778759229207204,0,2,"modulation by virus of host apoptotic process","BP"
"GO:2000793",0.999999999979545,0.760166034137985,0,2,"cell proliferation involved in heart valve development","BP"
"GO:1901608",0.999999999979597,0.877714871632669,0,1,"regulation of vesicle transport along microtubule","BP"
"GO:1901609",0.999999999979597,0.877714871632669,0,1,"negative regulation of vesicle transport along microtubule","BP"
"GO:1902684",0.999999999979597,0.877714871632669,0,1,"negative regulation of receptor localization to synapse","BP"
"GO:1903742",0.999999999979597,0.877714871632669,0,1,"regulation of anterograde synaptic vesicle transport","BP"
"GO:1903743",0.999999999979597,0.877714871632669,0,1,"negative regulation of anterograde synaptic vesicle transport","BP"
"GO:0001179",0.999999999979638,0.776180311749575,0,2,"RNA polymerase I transcription factor binding","MF"
"GO:1901090",0.999999999979677,0.758404031062667,0,2,"regulation of protein tetramerization","BP"
"GO:1901091",0.999999999979677,0.758404031062667,0,2,"negative regulation of protein tetramerization","BP"
"GO:1901093",0.999999999979677,0.758404031062667,0,2,"regulation of protein homotetramerization","BP"
"GO:1901094",0.999999999979677,0.758404031062667,0,2,"negative regulation of protein homotetramerization","BP"
"GO:1903895",0.999999999979711,0.759141286765923,0,2,"negative regulation of IRE1-mediated unfolded protein response","BP"
"GO:0035801",0.999999999979742,0.773485219475406,0,2,"adrenal cortex development","BP"
"GO:0035802",0.999999999979742,0.773485219475406,0,2,"adrenal cortex formation","BP"
"GO:0015018",0.999999999979747,0.762181810289785,0,2,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity","MF"
"GO:0072560",0.99999999997977,0.758656609197583,0,2,"type B pancreatic cell maturation","BP"
"00780",0.999999999979798,0.758552502977863,0,2,"Biotin metabolism","KEGG"
"GO:0043125",0.999999999979839,0.758255735832533,0,2,"ErbB-3 class receptor binding","MF"
"GO:0047179",0.999999999979858,0.783119056057023,0,2,"platelet-activating factor acetyltransferase activity","MF"
"GO:0046021",0.999999999979861,0.764149468341034,0,2,"regulation of transcription from RNA polymerase II promoter, mitotic","BP"
"GO:0046022",0.999999999979861,0.764149468341034,0,2,"positive regulation of transcription from RNA polymerase II promoter during mitosis","BP"
"GO:0004509",0.999999999979888,0.766491194700977,0,2,"steroid 21-monooxygenase activity","MF"
"GO:0017187",0.999999999979932,0.771747568444146,0,2,"peptidyl-glutamic acid carboxylation","BP"
"GO:0018214",0.999999999979932,0.771747568444146,0,2,"protein carboxylation","BP"
"GO:1902463",0.999999999979983,0.766688449434606,0,2,"protein localization to cell leading edge","BP"
"GO:0034729",0.999999999979988,0.765060141008273,0,2,"histone H3-K79 methylation","BP"
"GO:2001160",0.999999999979988,0.765060141008273,0,2,"regulation of histone H3-K79 methylation","BP"
"GO:2001162",0.999999999979988,0.765060141008273,0,2,"positive regulation of histone H3-K79 methylation","BP"
"GO:0035498",0.999999999980003,0.761838234492046,0,2,"carnosine metabolic process","BP"
"GO:0042284",0.999999999980085,0.766203403977043,0,2,"sphingolipid delta-4 desaturase activity","MF"
"GO:1903778",0.999999999980111,0.873328796192192,0,1,"protein localization to vacuolar membrane","BP"
"GO:0004111",0.999999999980155,0.762449333695254,0,2,"creatine kinase activity","MF"
"GO:0001631",0.999999999980175,0.759064915684195,0,2,"cysteinyl leukotriene receptor activity","MF"
"GO:0072750",0.999999999980287,0.796200567515196,0,2,"cellular response to leptomycin B","BP"
"GO:1901344",0.999999999980287,0.796200567515196,0,2,"response to leptomycin B","BP"
"GO:0045145",0.99999999998039,0.758330019527022,0,2,"single-stranded DNA 5'-3' exodeoxyribonuclease activity","MF"
"GO:0019747",0.999999999980433,0.769401972008828,0,2,"regulation of isoprenoid metabolic process","BP"
"GO:0043183",0.999999999980448,0.766224306298169,0,2,"vascular endothelial growth factor receptor 1 binding","MF"
"GO:0021933",0.999999999980452,0.759799297237439,0,2,"radial glia guided migration of cerebellar granule cell","BP"
"GO:0021941",0.999999999980452,0.759799297237439,0,2,"negative regulation of cerebellar granule cell precursor proliferation","BP"
"GO:1903722",0.999999999980518,0.778186035128617,0,2,"regulation of centriole elongation","BP"
"GO:0003010",0.999999999980528,0.77297541460147,0,2,"voluntary skeletal muscle contraction","BP"
"GO:0014721",0.999999999980528,0.77297541460147,0,2,"twitch skeletal muscle contraction","BP"
"GO:0002528",0.999999999980536,0.78926833435653,0,2,"regulation of vascular permeability involved in acute inflammatory response","BP"
"GO:0015960",0.999999999980553,0.75830168575297,0,2,"diadenosine polyphosphate biosynthetic process","BP"
"GO:0015965",0.999999999980553,0.75830168575297,0,2,"diadenosine tetraphosphate metabolic process","BP"
"GO:0015966",0.999999999980553,0.75830168575297,0,2,"diadenosine tetraphosphate biosynthetic process","BP"
"GO:0042978",0.999999999980604,0.758444938021968,0,2,"ornithine decarboxylase activator activity","MF"
"GO:1902269",0.999999999980604,0.758444938021968,0,2,"positive regulation of polyamine transmembrane transport","BP"
"GO:0004660",0.999999999980618,0.760553172541923,0,2,"protein farnesyltransferase activity","MF"
"GO:0031508",0.999999999980656,0.772577275192755,0,2,"pericentric heterochromatin assembly","BP"
"GO:0016403",0.999999999980667,0.766382469454414,0,2,"dimethylargininase activity","MF"
"GO:0034701",0.999999999980675,0.759807642070126,0,2,"tripeptidase activity","MF"
"GO:0060733",0.999999999980678,0.773062693402802,0,2,"regulation of eIF2 alpha phosphorylation by amino acid starvation","BP"
"GO:0071262",0.999999999980678,0.773062693402802,0,2,"regulation of translational initiation in response to starvation","BP"
"GO:0071264",0.999999999980678,0.773062693402802,0,2,"positive regulation of translational initiation in response to starvation","BP"
"GO:0008859",0.999999999980695,0.888336337749422,0,1,"exoribonuclease II activity","MF"
"GO:0001596",0.999999999980761,0.758224210230995,0,2,"angiotensin type I receptor activity","MF"
"GO:0086097",0.999999999980761,0.758224210230995,0,2,"phospholipase C-activating angiotensin-activated signaling pathway","BP"
"GO:0045590",0.999999999980798,0.758242433755117,0,2,"negative regulation of regulatory T cell differentiation","BP"
"GO:1903070",0.999999999980911,0.758218351845559,0,2,"negative regulation of ER-associated ubiquitin-dependent protein catabolic process","BP"
"GO:0031699",0.99999999998092,0.758406051952551,0,2,"beta-3 adrenergic receptor binding","MF"
"GO:0001735",0.999999999980928,0.758290822336721,0,2,"prenylcysteine oxidase activity","MF"
"GO:0030328",0.999999999980928,0.758290822336721,0,2,"prenylcysteine catabolic process","BP"
"GO:0030329",0.999999999980928,0.758290822336721,0,2,"prenylcysteine metabolic process","BP"
"GO:1900736",0.999999999981016,0.758334407679178,0,2,"regulation of phospholipase C-activating G-protein coupled receptor signaling pathway","BP"
"GO:0004357",0.999999999981031,0.759222108999586,0,2,"glutamate-cysteine ligase activity","MF"
"GO:0048200",0.999999999981048,0.770274947200667,0,2,"Golgi transport vesicle coating","BP"
"GO:0048205",0.999999999981048,0.770274947200667,0,2,"COPI coating of Golgi vesicle","BP"
"GO:0004060",0.999999999981078,0.769328193287097,0,2,"arylamine N-acetyltransferase activity","MF"
"GO:0003692",0.99999999998108,0.764562175543606,0,2,"left-handed Z-DNA binding","MF"
"GO:1903850",0.999999999981137,0.870760753388955,0,1,"regulation of cristae formation","BP"
"GO:1903852",0.999999999981137,0.870760753388955,0,1,"positive regulation of cristae formation","BP"
"GO:0097100",0.999999999981274,0.784722149962185,0,2,"supercoiled DNA binding","MF"
"GO:0017126",0.999999999981311,0.774493942617867,0,2,"nucleologenesis","BP"
"GO:0015350",0.999999999981316,0.759137100707252,0,2,"methotrexate transporter activity","MF"
"GO:0051958",0.999999999981316,0.759137100707252,0,2,"methotrexate transport","BP"
"GO:0004673",0.999999999981362,0.903710294347572,0,1,"protein histidine kinase activity","MF"
"GO:0001635",0.999999999981364,0.763028908097402,0,2,"calcitonin gene-related peptide receptor activity","MF"
"GO:0008612",0.999999999981416,0.767529841226178,0,2,"peptidyl-lysine modification to peptidyl-hypusine","BP"
"GO:0036482",0.999999999981448,0.779638913622243,0,2,"neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide","BP"
"GO:1902958",0.999999999981448,0.779638913622243,0,2,"positive regulation of mitochondrial electron transport, NADH to ubiquinone","BP"
"GO:1903383",0.999999999981448,0.779638913622243,0,2,"regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway","BP"
"GO:1903384",0.999999999981448,0.779638913622243,0,2,"negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway","BP"
"GO:1901303",0.999999999981463,0.783185593568733,0,2,"negative regulation of cargo loading into COPII-coated vesicle","BP"
"GO:0008119",0.999999999981504,0.775970127883167,0,2,"thiopurine S-methyltransferase activity","MF"
"GO:0004776",0.999999999981523,0.766683673205832,0,2,"succinate-CoA ligase (GDP-forming) activity","MF"
"GO:0016150",0.999999999981556,0.785563798218737,0,2,"translation release factor activity, codon nonspecific","MF"
"GO:0002554",0.999999999981562,0.790486702141414,0,2,"serotonin secretion by platelet","BP"
"GO:0032765",0.999999999981562,0.790486702141414,0,2,"positive regulation of mast cell cytokine production","BP"
"GO:0031630",0.999999999981569,0.763269447451384,0,2,"regulation of synaptic vesicle fusion to presynaptic membrane","BP"
"GO:0050975",0.999999999981569,0.763269447451384,0,2,"sensory perception of touch","BP"
"GO:0042275",0.999999999981598,0.774259982851606,0,2,"error-free postreplication DNA repair","BP"
"GO:0032393",0.99999999998161,0.764377995154053,0,2,"MHC class I receptor activity","MF"
"GO:0001180",0.999999999981651,0.760567754550534,0,2,"transcription initiation from RNA polymerase I promoter for nuclear large rRNA transcript","BP"
"GO:0001188",0.999999999981651,0.760567754550534,0,2,"RNA polymerase I transcriptional preinitiation complex assembly","BP"
"GO:0001189",0.999999999981651,0.760567754550534,0,2,"RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript","BP"
"GO:0090107",0.999999999981654,0.764067404269694,0,2,"regulation of high-density lipoprotein particle assembly","BP"
"GO:0051030",0.99999999998168,0.7664756362166,0,2,"snRNA transport","BP"
"GO:0009753",0.99999999998168,0.777419116462957,0,2,"response to jasmonic acid","BP"
"GO:0047006",0.99999999998168,0.777419116462957,0,2,"17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity","MF"
"GO:0071395",0.99999999998168,0.777419116462957,0,2,"cellular response to jasmonic acid stimulus","BP"
"GO:1903719",0.999999999981693,0.770185366542752,0,2,"regulation of I-kappaB phosphorylation","BP"
"GO:1903721",0.999999999981693,0.770185366542752,0,2,"positive regulation of I-kappaB phosphorylation","BP"
